intptlat,intptlong,zcta5
30.79963684,-92.9931488,70662
30.29026985,-93.37169647,70663
30.12188148,-93.45122528,70665
30.18790627,-93.59831238,70668
30.24234772,-93.27231598,70669
30.60722351,-90.90737152,70706
30.35367393,-91.25939178,70710
30.52450752,-90.59200287,70711
30.96957588,-91.59670258,70712
30.58718872,-91.12763214,70714
30.76270676,-91.67652893,70715
30.3631897,-91.29955292,70719
30.22339058,-91.07950592,70721
30.85478783,-90.94593811,70722
30.05960274,-90.84024048,70723
30.12809372,-90.95942688,70725
30.42557526,-90.88612366,70726
30.58769226,-91.34485626,70729
30.8098774,-91.09464264,70730
30.61886978,-91.60842133,70732
30.29943466,-90.81308746,70733
30.20655632,-90.99700165,70734
30.63218307,-91.33836365,70736
30.22237968,-90.92219543,70737
30.60106659,-90.96533966,70739
30.31005478,-91.43976593,70740
30.03137016,-90.77545166,70743
30.55348778,-90.67422485,70744
30.87366867,-91.67623138,70747
30.81772995,-91.19398499,70748
30.65022278,-91.39450836,70749
30.50128174,-91.76579285,70750
30.58667946,-91.40658569,70752
30.94218445,-91.73218536,70753
30.40740967,-90.75045776,70754
30.5933094,-91.5300293,70755
30.54681587,-91.614151,70756
30.48938179,-91.51948547,70757
30.69738388,-91.57945251,70759
30.70721626,-91.44880676,70760
30.97495461,-91.03827667,70761
30.57834053,-91.46465302,70762
30.04486275,-90.74187469,70763
30.21686554,-91.28277588,70764
30.48112869,-91.33071136,70767
30.30743027,-90.94064331,70769
30.64379692,-90.99693298,70770
30.43696022,-91.46865082,70772
30.61026764,-91.36318207,70773
30.21455383,-90.76190186,70774
30.85825348,-91.3690033,70775
30.26584435,-91.08613586,70776
30.74024963,-91.07862854,70777
30.15775681,-90.86267853,70778
30.29873276,-91.1852951,70780
30.95191956,-91.51180267,70782
30.68546486,-91.40380096,70783
30.5571003,-90.81923676,70785
30.96163177,-91.44071198,70787
30.14049149,-91.1728363,70788
30.94058037,-91.08295441,70789
30.65198135,-91.15444183,70791
30.44965363,-91.18598175,70801
30.44446945,-91.1776886,70802
30.41431618,-91.17766571,70803
30.48892212,-91.15826416,70805
30.44875717,-91.12475586,70806
30.54372406,-91.21968079,70807
30.40414619,-91.13913727,70808
30.39404488,-91.07096863,70809
30.3319416,-91.09213257,70810
30.53768158,-91.13491058,70811
30.5007267,-91.11043549,70812
30.48517609,-91.06798553,70814
30.45546341,-91.06626129,70815
30.43181229,-91.02196503,70816
30.37510681,-90.98042297,70817
30.54253197,-91.04989624,70818
30.47245979,-91.00953674,70819
30.36598969,-91.20303345,70820
30.3912487,-91.09033966,70836
32.5915451,-92.88925171,71001
32.62954712,-93.03082275,71003
32.74879837,-93.85980988,71004
32.72267151,-93.63038635,71006
32.36252594,-94.00675201,71007
32.34712219,-92.96865082,71008
32.22444153,-93.11631775,71016
32.82371902,-93.42670441,71018
32.04875565,-93.3169632,71019
32.96770859,-93.44654083,71021
32.47621155,-93.41030121,71023
32.49810791,-93.2016983,71024
32.25337982,-93.64001465,71027
32.48971939,-93.08364105,71028
32.83720016,-93.84103394,71029
32.19597244,-93.78489685,71030
32.00296783,-92.90424347,71031
32.09486389,-93.79537201,71032
32.41193008,-94.01125336,71033
32.18148804,-93.31137085,71034
32.47507477,-93.48760986,71037
32.95153809,-93.06286621,71038
32.43029404,-93.28970337,71039
32.76733398,-93.01493835,71040
32.88601303,-93.88783264,71043
32.95417786,-93.88245392,71044
32.33164597,-93.18463898,71045
32.16305923,-93.94882202,71046
32.28952408,-93.91493988,71047
32.83852005,-92.84558868,71048
32.00920486,-93.96655273,71049
32.31945419,-93.47795105,71051
32.00371933,-93.66332245,71052
32.6768837,-93.29331207,71055
32.65403748,-93.98061371,71060
32.77803421,-93.95387268,71061
31.9114933,-93.51512909,71063
32.9131813,-93.67960358,71064
31.80319786,-93.50267792,71065
32.60022354,-93.50463867,71067
32.27672958,-93.30345154,71068
32.96788788,-93.98796844,71069
32.10077286,-93.00730133,71070
32.92188644,-93.45676422,71071
32.93711472,-93.31127167,71072
32.51414108,-93.31148529,71073
32.99730682,-93.5062027,71075
32.25650024,-93.7818222,71078
32.93281555,-92.80822754,71079
32.83279037,-93.96466827,71082
32.50637054,-93.7472229,71101
32.49193954,-93.77209473,71103
32.48377609,-93.73164368,71104
32.45669174,-93.70989227,71105
32.37849045,-93.73066711,71106
32.5956192,-93.85952759,71107
32.44317245,-93.78782654,71108
32.46791077,-93.81387329,71109
32.50488281,-93.596138,71110
32.5728569,-93.69698334,71111
32.45301819,-93.62085724,71112
32.26880264,-93.57955933,71115
32.39368057,-93.80406189,71118
32.49069214,-93.92546082,71119
32.38605881,-93.91366577,71129
32.53292847,-92.10591125,71201
32.39990616,-92.05654907,71202
32.58201981,-92.01856232,71203
32.52902222,-92.06958771,71209
32.32570648,-91.69322205,71219
32.8645401,-91.90853882,71220
32.82623672,-92.65688324,71222
32.8889122,-91.65481567,71223
32.51227188,-92.33860779,71225
32.25074768,-92.43798065,71226
32.53519821,-92.47156525,71227
32.63192368,-91.8967514,71229
32.40530396,-91.46609497,71232
32.32517624,-90.93209839,71233
32.6452713,-92.33055878,71234
32.69001389,-92.67380524,71235
32.59716034,-91.49479675,71237
32.36305237,-92.37526703,71238
32.77937317,-92.35204315,71241
31.95173073,-91.81609344,71243
32.53409195,-92.72588348,71245
32.27365494,-92.72201538,71247
32.9549942,-91.58319092,71250
32.22063065,-92.67688751,71251
32.99120331,-91.30944061,71253
32.79648209,-91.25337982,71254
32.94963837,-92.72114563,71256
32.2592659,-91.8486557,71259
32.90792084,-92.23496246,71260
32.77240372,-91.69833374,71261
32.87184525,-91.42583466,71263
32.60128021,-91.7725296,71264
32.694664,-91.50437164,71266
32.34606552,-92.7370224,71268
32.44063568,-91.7937851,71269
32.48985672,-92.64387512,71270
32.52686691,-92.64933777,71272
32.51189804,-92.8168335,71275
32.57026672,-91.14781952,71276
32.94334412,-92.55097198,71277
32.48735428,-91.85712433,71279
32.71770096,-92.10120392,71280
32.35898209,-91.18106079,71282
32.65921402,-91.19898224,71286
32.5655899,-92.17294312,71291
32.39667892,-92.21476746,71292
32.14728928,-91.7072525,71295
31.27415657,-92.46710968,71301
31.19701767,-92.37021637,71302
31.28132057,-92.54734039,71303
31.24184799,-91.74140167,71316
30.87111855,-92.17556,71322
31.26774025,-92.21170044,71323
30.99920464,-92.32214355,71325
31.77707863,-91.60393524,71326
30.99198151,-92.00138092,71327
31.35510063,-92.17551422,71328
31.25724411,-92.11315155,71331
30.9099865,-92.0718689,71333
31.66344261,-91.55834961,71334
32.0271225,-91.59159851,71336
31.01382256,-91.93229675,71339
31.7598114,-91.80805206,71340
31.06542969,-92.16805267,71341
31.60515976,-92.14073181,71342
31.52080917,-91.89916992,71343
30.72835541,-91.97544861,71345
31.11824608,-92.37493134,71346
31.0676918,-92.0741806,71350
31.18424606,-91.96083069,71351
30.77293015,-91.78900146,71353
31.40445709,-91.75005341,71354
31.05838966,-91.84120941,71355
30.81570244,-92.0409317,71356
32.11899185,-91.29930115,71357
30.69187927,-91.87010193,71358
31.32751274,-92.35469055,71360
30.89911461,-91.96105957,71362
31.93721581,-91.33705902,71366
30.88157463,-92.2980423,71367
31.87970734,-91.68188477,71368
30.93002319,-91.87705994,71369
31.68168259,-92.2552948,71371
31.31343079,-91.60894775,71373
31.87371826,-91.48734283,71375
31.61060333,-91.78627014,71377
31.94236565,-91.70865631,71378
31.79748154,-91.94592285,71401
31.21328735,-93.43275452,71403
31.74700546,-92.75158691,71404
31.40950584,-92.4017334,71405
31.7331028,-93.50457764,71406
31.5110054,-92.48591614,71407
31.31075287,-92.68922424,71409
31.96480751,-92.77146149,71410
31.90545464,-93.0905304,71411
31.82792091,-93.02391815,71414
31.54043388,-92.89694977,71416
31.50820351,-92.64964294,71417
32.15392685,-92.06671906,71418
31.81852913,-93.71073151,71419
32.07528687,-92.66569519,71422
31.60823059,-92.56838989,71423
31.19821739,-92.68984222,71424
31.88363838,-91.86360168,71425
31.49890327,-93.45987701,71426
31.39395332,-92.89594269,71427
31.40917015,-93.43463898,71429
31.04522133,-92.49581909,71430
31.74957657,-92.4677124,71432
31.00118065,-92.63921356,71433
32.0317421,-92.16635132,71435
31.12327385,-92.82410431,71438
31.33681679,-93.39572144,71439
31.95156288,-92.15344238,71441
31.16671181,-93.18691254,71446
31.43905449,-92.81270599,71447
31.54513359,-93.51148987,71449
31.77765274,-93.41527557,71450
31.5826416,-92.94504547,71452
31.6914196,-92.85838318,71454
31.4034481,-92.98950195,71455
31.64207649,-92.97846985,71456
31.74170303,-93.10649109,71457
31.04933548,-93.22389221,71459
31.11783791,-93.29029083,71461
31.65676689,-93.72133636,71462
30.81005478,-92.60987091,71463
31.87682915,-92.17914581,71465
31.21514702,-92.74862671,71466
31.56330681,-92.38712311,71467
31.48084831,-93.14890289,71468
31.69447136,-93.27062988,71469
31.16885185,-92.78716278,71472
32.06037521,-92.43609619,71473
31.27461624,-93.01304626,71474
31.84885979,-92.36797333,71479
31.8610096,-92.28979492,71480
31.89238358,-92.65787506,71483
31.15660858,-92.54167175,71485
31.65058327,-93.61881256,71486
34.17937851,-91.89248657,71601
34.26625824,-92.14536285,71602
34.12107468,-92.08812714,71603
33.63354492,-91.22357941,71630
33.58002472,-92.26496124,71631
33.13105011,-91.99650574,71635
33.52093506,-91.48466492,71638
33.90147781,-91.52037048,71639
33.10121918,-91.27807617,71640
33.38739777,-91.88748169,71642
34.01689148,-91.57649994,71643
34.09831619,-91.70471954,71644
33.2355423,-91.78759003,71646
33.36436081,-92.11403656,71647
33.32692337,-92.29576874,71651
33.93263626,-92.33303833,71652
33.34337234,-91.25177002,71653
33.62108994,-91.37109375,71654
33.63980103,-91.74958801,71655
33.31596756,-91.5620575,71658
34.14357376,-91.77587891,71659
33.75873947,-92.20272064,71660
33.15103531,-91.55023956,71661
33.84345627,-91.50683594,71662
33.22644424,-91.42948151,71663
33.9302597,-92.10953522,71665
33.76108932,-91.28222656,71666
33.92448807,-91.83708954,71667
33.71599197,-91.39092255,71670
33.60198975,-92.09604645,71671
33.8370018,-91.17520905,71674
33.59174728,-91.93819427,71675
33.05218124,-91.56764221,71676
33.76187515,-91.48064423,71677
33.58646393,-92.81968689,71701
33.63755035,-92.72025299,71711
33.78621292,-92.65467834,71720
33.72177124,-93.17465973,71722
33.32777786,-92.53567505,71724
34.04962921,-92.55793762,71725
33.67234039,-92.98605347,71726
33.19884491,-92.6270752,71730
33.07686996,-93.16735077,71740
33.85267258,-92.44889069,71742
33.88933182,-93.09779358,71743
33.49680328,-92.48016357,71744
33.50073624,-92.39608765,71745
33.06072998,-92.20288849,71747
33.07188034,-92.81858063,71749
33.41148376,-92.76026154,71751
33.39141464,-93.19176483,71752
33.22567749,-93.18467712,71753
33.30928802,-92.91494751,71758
33.3209877,-92.64418793,71759
33.34291458,-92.76835632,71762
33.91645813,-92.80534363,71763
33.43193817,-93.04895782,71764
33.14188385,-92.33179474,71765
33.72513199,-92.50665283,71766
33.38809204,-93.31742859,71770
33.8326416,-93.126091,71772
33.64588547,-93.59892273,71801
33.79941177,-94.27257538,71820
33.66309357,-94.15626526,71822
33.82933426,-94.1233902,71823
33.87778473,-93.55649567,71825
33.09254074,-93.72322083,71826
33.42518997,-93.39651489,71827
34.03691864,-94.35113525,71832
34.14192963,-94.04125214,71833
33.11484146,-93.9578476,71834
33.64401245,-93.42918396,71835
33.71499252,-94.39765167,71836
33.25489807,-93.8453064,71837
33.65249634,-93.81229401,71838
33.33488464,-93.72903442,71839
34.16199493,-94.33951569,71841
33.90288162,-94.28527069,71842
33.3155899,-93.64395905,71845
33.94373703,-94.12773895,71846
33.92625046,-93.63680267,71847
33.85665894,-93.94252014,71851
33.99768066,-93.85555267,71852
33.59379959,-93.93803406,71853
33.45141602,-93.88182831,71854
33.86515427,-93.75133514,71855
33.8014679,-93.33759308,71857
33.58513641,-93.26379395,71858
33.74443817,-93.91018677,71859
33.29021835,-93.48966217,71860
33.10067368,-93.49995422,71861
33.77965164,-93.72805023,71862
33.74099731,-94.1498642,71865
33.87749863,-94.40648651,71866
34.52645111,-92.97407532,71901
34.6436882,-92.99755096,71909
34.44923782,-93.0942688,71913
34.24365234,-93.39090729,71921
34.02320862,-93.41329956,71922
34.08509064,-93.04527283,71923
34.30373764,-93.15955353,71929
34.43930817,-93.3428421,71933
34.3949585,-93.75138092,71935
34.39936447,-94.39030457,71937
34.02335358,-93.52040863,71940
34.24721146,-92.94877625,71941
34.34031677,-93.60726929,71943
34.24282455,-94.3327713,71944
34.4851532,-94.33956146,71945
34.69908524,-93.22079468,71949
34.25651932,-93.71783447,71950
34.27651215,-93.82143402,71952
34.60801697,-94.19718933,71953
34.59863663,-93.15343475,71956
34.56502533,-93.5746994,71957
34.12335205,-93.66461182,71958
34.24316406,-93.93158722,71959
34.49033737,-93.71136475,71960
34.60031509,-93.83836365,71961
34.03619385,-93.32274628,71962
34.4241333,-93.24073029,71964
34.67048645,-93.7465744,71965
34.52416992,-93.29049683,71968
34.66924286,-93.62921143,71969
34.66893387,-93.489151,71970
34.30402374,-94.03425598,71971
34.38289261,-94.2768631,71972
34.3018837,-94.31898499,71973
34.12638474,-93.05528259,71998
34.12745667,-93.05906677,71999
35.05834961,-92.885849,72001
34.6607933,-92.5275116,72002
34.38253021,-91.39025879,72003
34.28278732,-91.77931213,72004
35.53718948,-91.07042694,72005
35.2438736,-91.35958099,72006
35.00190353,-91.98317719,72007
35.32019424,-91.53762054,72010
34.5006218,-92.46588135,72011
35.09481049,-91.90753174,72012
35.45534515,-92.36846924,72013
35.43252182,-91.11180878,72014
34.48590088,-92.58509827,72015
34.97082138,-92.63288116,72016
34.90024948,-91.41643524,72017
34.63803101,-92.68526459,72019
35.47203445,-91.47014618,72020
34.84553909,-91.21747589,72021
34.60745621,-92.48854065,72022
34.96426773,-92.06365204,72023
34.760849,-91.74192047,72024
35.0523262,-92.99937439,72025
34.50522614,-91.29499817,72026
35.37381744,-92.57286835,72027
34.7071228,-91.23857117,72029
35.42708969,-92.67591095,72030
35.63365936,-92.53164673,72031
35.06555939,-92.36267853,72032
35.04991913,-92.48604584,72034
35.07878113,-92.45739746,72035
35.01111603,-91.27310181,72036
34.53724289,-91.87467957,72037
34.45265198,-91.2381134,72038
35.35606384,-92.39733124,72039
34.96967697,-91.53282166,72040
34.7217865,-91.46735382,72041
34.26057816,-91.32445526,72042
35.66002655,-92.16497803,72044
35.12984085,-92.0322876,72045
34.55846024,-91.95075226,72046
35.22378922,-92.21069336,72047
34.2289772,-91.14525604,72048
35.7860527,-92.3210144,72051
34.09869385,-91.35418701,72055
34.14094162,-92.3103714,72057
35.24586105,-92.37424469,72058
35.13959503,-91.31500244,72059
35.07370758,-91.59900665,72060
35.3218689,-92.29908752,72061
35.31806564,-92.79011536,72063
34.79158783,-91.60869598,72064
34.53462219,-92.28637695,72065
35.56337357,-92.15543365,72067
35.19030762,-91.71076202,72068
34.53213882,-91.1378479,72069
35.00812149,-92.70695496,72070
34.52396011,-91.73954773,72072
34.38113785,-91.66907501,72073
35.07826996,-91.09531403,72074
34.91618347,-92.14147949,72076
34.39054489,-92.17353821,72079
35.43799973,-92.8345108,72080
35.38161469,-91.67010498,72081
35.23283386,-91.67356873,72082
34.59352875,-92.00871277,72083
34.14395905,-92.66751099,72084
35.36395645,-91.82907104,72085
34.80701828,-91.9076767,72086
34.59672546,-92.82620239,72087
35.59518814,-92.26783752,72088
34.89927673,-92.1414566,72099
35.2453537,-91.16152954,72101
35.14715576,-91.83001709,72102
34.59048462,-92.39004517,72103
34.34204102,-92.82180023,72104
34.97398758,-92.52607727,72106
35.141819,-92.53624725,72107
34.6877861,-91.06602478,72108
35.15652466,-92.78135681,72110
35.23855209,-92.13130188,72111
35.58091736,-91.22971344,72112
34.85957336,-92.39759827,72113
34.76490021,-92.26034546,72114
34.80025864,-92.24531555,72116
34.76984787,-92.14548492,72117
34.84046936,-92.32603455,72118
34.833992,-92.29219055,72119
34.90222931,-92.24081421,72120
35.45532227,-91.78614044,72121
34.77788925,-92.80835724,72122
35.25875854,-91.23538971,72123
35.06619263,-92.7906723,72125
34.94276428,-92.91620636,72126
35.17311478,-92.60604095,72127
34.31307602,-92.6214447,72128
34.325634,-92.54273224,72129
35.66139984,-92.05643463,72130
35.41605377,-92.18953705,72131
34.44625473,-92.20477295,72132
34.61777115,-91.35060883,72134
34.87784195,-92.5401001,72135
35.23952866,-92.00043488,72136
35.33626938,-92.04217529,72137
35.36100388,-91.50779724,72139
34.36245346,-91.16719055,72140
35.51330566,-92.67218781,72141
34.69728088,-92.0438385,72142
35.23298264,-91.73647308,72143
35.2490921,-91.72621155,72149
34.31333923,-92.39405823,72150
34.35611343,-91.97933197,72152
35.64611816,-92.32627869,72153
35.28103638,-92.68503571,72156
35.27124786,-92.55665588,72157
34.427742,-91.52870178,72160
35.57544708,-91.45796204,72165
34.06909561,-91.22187042,72166
34.41780472,-92.64749908,72167
34.44005966,-91.9717865,72168
35.396492,-91.2265625,72169
34.58599854,-91.41750336,72170
35.10010147,-92.21114349,72173
34.3367157,-91.76403809,72175
35.00235748,-91.83524323,72176
35.50358582,-91.85555267,72179
35.16239548,-92.44515991,72181
34.74690628,-92.28005219,72201
34.73056412,-92.23300171,72202
34.71757126,-92.35832977,72204
34.75032425,-92.35120392,72205
34.6328125,-92.23496246,72206
34.77353287,-92.34649658,72207
34.67637634,-92.34507751,72209
34.71390152,-92.50845337,72210
34.75055695,-92.41762543,72211
34.78588867,-92.41503143,72212
34.78898239,-92.51158905,72223
34.77528381,-92.37457275,72227
35.14468384,-90.1892395,72301
34.72382736,-90.89148712,72311
35.902668,-89.90337372,72315
34.82432938,-90.52472687,72320
35.81593704,-89.94465637,72321
35.06493759,-90.82209778,72322
35.39041901,-90.78656769,72324
35.32209396,-90.24595642,72325
35.11626434,-90.90785217,72326
35.2329483,-90.33379364,72327
33.9859848,-91.09116364,72328
35.61457062,-89.98806763,72329
35.58779144,-90.21031189,72330
35.28103256,-90.46630859,72331
35.1019516,-90.30883789,72332
34.30200958,-90.86664581,72333
34.99436188,-90.74598694,72335
35.40075684,-90.15441895,72338
35.42200851,-90.26810455,72339
34.93931961,-91.0278244,72340
34.87839127,-90.76909637,72341
34.44895554,-90.68448639,72342
35.08232498,-90.48448944,72346
35.37774277,-91.01441956,72347
34.94176483,-90.41788483,72348
35.49975204,-90.12928772,72350
35.67371368,-90.0963974,72351
34.30051422,-91.00728607,72353
35.61886215,-90.31929779,72354
34.4742012,-90.7977066,72355
35.79209518,-89.89243317,72358
35.02635574,-90.72212982,72359
34.75030136,-90.78076935,72360
35.21753693,-90.18922424,72364
35.52093887,-90.45008087,72365
34.51810837,-90.96086121,72366
34.19732666,-90.94390106,72367
34.81040192,-91.02336884,72368
35.70539093,-90.20438385,72370
34.96759033,-90.95056152,72372
35.30867767,-90.59423065,72373
34.56633759,-90.83349609,72374
35.08723068,-90.29975128,72376
35.69282532,-90.33597565,72377
34.05477905,-91.04103851,72379
34.49105835,-91.03962708,72383
35.37579346,-90.21949005,72384
35.45024109,-90.36598969,72386
34.37134552,-90.91207123,72389
34.55104446,-90.67941284,72390
34.96559906,-91.10060883,72392
35.06003189,-90.6140213,72394
35.59309006,-90.08124542,72395
35.23008728,-90.82253265,72396
35.88634491,-90.65677643,72401
35.77386093,-90.77883911,72404
35.94747543,-91.09764862,72410
35.74509048,-90.57550812,72411
36.1241684,-90.69438171,72412
36.30183029,-90.82221985,72413
35.82460785,-90.37404633,72414
36.12666702,-91.17501068,72415
35.96397781,-90.79572296,72416
35.91627502,-90.53952789,72417
35.74959946,-90.35355377,72419
35.78532028,-90.97195435,72421
36.42455673,-90.51948547,72422
36.39052582,-90.73636627,72424
36.21526337,-90.73921204,72425
35.86820602,-90.04164124,72426
35.86705017,-90.93566132,72427
35.73934937,-90.22459412,72428
35.50608063,-90.92839813,72429
36.33452988,-90.17127228,72430
35.63257217,-91.07940674,72431
35.5526886,-90.72003937,72432
36.02574158,-91.04763794,72433
36.21753693,-91.15634918,72434
36.31575775,-90.57910156,72435
36.23973083,-90.4799881,72436
35.84804153,-90.45855713,72437
35.94910812,-90.21775818,72438
36.0055542,-91.22705841,72440
36.4369545,-90.38531494,72441
35.818573,-90.18669128,72442
36.17576981,-90.4114151,72443
36.4286499,-90.85279083,72444
35.97650146,-91.02662659,72445
35.90891266,-90.32842255,72447
36.17746353,-90.81963348,72449
36.07954788,-90.51644135,72450
36.29457855,-90.70798492,72453
36.4067688,-90.20257568,72454
36.31964874,-91.02916718,72455
36.44725418,-90.33835602,72456
36.08889008,-91.06822205,72457
36.07260132,-91.15854645,72458
36.29252243,-91.29299164,72459
36.349823,-91.16930389,72460
36.26614761,-90.28521729,72461
36.38911438,-90.75933838,72462
36.45774841,-90.14411163,72464
36.05379486,-91.33072662,72466
35.84103775,-90.67560577,72467
35.95182419,-91.28907013,72469
36.47468185,-90.69228363,72470
35.82787323,-91.11014557,72471
35.59645462,-90.53417969,72472
35.73827744,-91.17131805,72473
36.04951477,-90.91991425,72476
36.44787598,-91.05898285,72478
35.63366318,-90.90546417,72479
36.27755737,-91.36751556,72482
35.79117203,-91.65338135,72501
36.22042084,-91.746315,72512
36.22628403,-91.65830231,72513
36.27637863,-92.05643463,72515
36.13231277,-91.97327423,72517
36.13412476,-92.18030548,72519
36.39089966,-91.72019196,72520
35.9496727,-91.54111481,72521
35.81088638,-91.47042847,72522
35.62779236,-91.8446579,72523
35.84021378,-91.31143951,72524
35.88319778,-91.7793045,72526
35.73986053,-91.6849823,72527
36.22748566,-92.13831329,72528
36.29182053,-91.56428528,72529
35.60397339,-91.9447937,72530
36.33023071,-92.13982391,72531
36.10395432,-91.6006012,72532
35.97845459,-92.24701691,72533
35.60103607,-91.7443924,72534
36.14416885,-91.76829529,72536
36.44613266,-92.22255707,72537
36.44556808,-92.10028839,72538
36.33214188,-91.71114349,72539
35.91939545,-91.9099884,72540
36.30040359,-91.46598053,72542
35.45053864,-91.98728943,72543
36.40364456,-92.18968201,72544
35.5789299,-91.94104004,72546
35.71012497,-91.78397369,72550
35.70050812,-91.4808197,72553
36.43869781,-91.56221008,72554
35.78144073,-91.87526703,72555
36.01387787,-91.97000885,72556
35.85100937,-92.09406281,72560
35.94906235,-91.80773163,72561
35.73546982,-91.40111542,72562
35.5958786,-91.45661163,72564
36.21741486,-91.9127655,72565
36.21675873,-92.07801819,72566
35.81456757,-91.9259491,72567
35.56939697,-91.625,72568
36.1461792,-91.39936066,72569
35.64168167,-91.55119324,72571
35.89914322,-91.29104614,72572
36.07616425,-91.79736328,72573
36.34852219,-91.8560257,72576
36.02713394,-91.71392059,72577
36.4531517,-91.88635254,72578
35.84882355,-91.44919586,72579
35.55095673,-91.98924255,72581
36.41477585,-91.99411011,72583
36.14099884,-91.84369659,72584
36.18322372,-92.00814056,72585
36.22558975,-91.8167572,72587
36.23803711,-93.08595276,72601
36.24479675,-93.33071899,72611
36.32913971,-93.55192566,72616
36.02294922,-92.39063263,72617
36.37356949,-92.59150696,72619
36.44764709,-92.32079315,72623
36.05771637,-93.38178253,72624
36.32217789,-92.55146027,72626
35.83987427,-93.28176117,72628
35.7385025,-92.56679535,72629
36.4787941,-92.90490723,72630
36.46760559,-93.83441925,72631
36.37321472,-93.74389648,72632
36.12887573,-92.87276459,72633
36.20353317,-92.52614594,72634
36.31836319,-92.51383972,72635
35.98970032,-92.71622467,72636
36.32276535,-93.40454102,72638
36.01531982,-92.48023224,72639
36.00279236,-93.05943298,72640
35.98654938,-93.2437439,72641
36.37573624,-92.54027557,72642
36.43312454,-92.9927597,72644
35.80413818,-92.57538605,72645
36.08781052,-93.16205597,72648
35.88431549,-92.7014389,72650
36.38839722,-92.48236084,72651
36.34238052,-92.38542938,72653
35.90071869,-93.01651764,72655
36.15970612,-92.32717133,72658
36.47864532,-93.37786865,72660
36.43750381,-92.5786972,72661
36.43104172,-93.18082428,72662
35.93777466,-92.32779694,72663
35.94226074,-93.26538849,72666
36.4466629,-92.78308105,72668
36.06496429,-92.87615967,72669
35.98175049,-93.38791656,72670
36.2878952,-92.84430695,72672
36.00021744,-92.80021667,72675
36.25258636,-92.6852417,72677
35.73005676,-92.83214569,72679
35.88732529,-92.32952881,72680
36.13754272,-92.74139404,72682
35.92313004,-93.10276794,72683
36.06412125,-92.98552704,72685
35.78029251,-92.84352875,72686
36.26218414,-92.70629883,72687
35.99238586,-94.08558655,72701
36.11833191,-94.04324341,72703
36.10564804,-94.29650116,72704
36.34656525,-94.25627899,72712
36.46735001,-94.22215271,72714
36.46714783,-94.30491638,72715
35.83509445,-94.40842438,72717
36.2684288,-94.21949005,72718
36.3671608,-94.29508972,72719
35.79841614,-93.82572174,72721
36.34376907,-94.46994019,72722
35.92374802,-93.92768097,72727
35.77152634,-94.45620728,72729
36.03047562,-94.26867676,72730
36.43251419,-93.95944214,72732
36.27024841,-94.45105743,72734
36.41361618,-94.46501923,72736
36.15576935,-93.88684845,72738
36.42674637,-94.32879639,72739
36.10464859,-93.65539551,72740
35.96380234,-93.50124359,72742
35.96258163,-94.43536377,72744
36.24652481,-94.10260773,72745
36.36862946,-94.58278656,72747
35.86841583,-94.43759918,72749
36.46273422,-94.11440277,72751
35.81758881,-93.59033966,72752
35.93388748,-94.33106995,72753
36.32297897,-93.97595978,72756
36.29966354,-94.13720703,72758
35.84051895,-93.70225525,72760
36.16881561,-94.45485687,72761
36.18164825,-94.23068237,72762
36.17568207,-94.06021881,72764
36.47832108,-94.49859619,72768
36.03585815,-94.49589539,72769
36.02225113,-93.83597565,72773
35.94832611,-94.14718628,72774
35.92148972,-93.64964294,72776
35.27912521,-93.14087677,72801
35.31893921,-93.08159637,72802
35.43493652,-93.71736908,72821
35.25121689,-92.90557098,72823
35.13299561,-93.41210938,72824
35.11943817,-93.70889282,72826
34.87170792,-93.6256485,72827
34.93071747,-93.53499603,72828
35.50916672,-93.51561737,72830
35.41474152,-93.67051697,72832
35.02170181,-93.47259521,72833
35.16882324,-93.18382263,72834
35.27780533,-93.34631348,72835
35.50367355,-93.10942078,72837
34.91074753,-93.67904663,72838
35.62969589,-93.24427795,72839
35.45809174,-93.61542511,72840
34.83733368,-93.80056763,72841
35.08235931,-93.61748505,72842
35.59992981,-92.93752289,72843
35.36164856,-93.37787628,72845
35.48389816,-93.32679749,72846
35.37753296,-93.27345276,72847
35.25542831,-93.43811035,72851
35.66876984,-93.55375671,72852
35.01683426,-93.2023468,72853
35.71818924,-93.42318726,72854
35.25896835,-93.68386078,72855
35.79027176,-93.08951569,72856
34.86218643,-93.32408905,72857
35.24024582,-93.04440308,72858
34.96576691,-93.44586182,72860
35.36940002,-93.51125336,72863
35.31113052,-93.57717133,72865
35.36618805,-94.41645813,72901
35.35097885,-94.3612442,72903
35.41334152,-94.38235474,72904
35.30900574,-94.40740204,72908
35.26071548,-94.3901825,72916
35.47710037,-94.19622803,72921
35.31561661,-94.3090744,72923
34.73243713,-94.03696442,72926
35.08005524,-93.93986511,72927
35.29133606,-93.93061066,72928
35.42928696,-93.95882416,72930
35.60423279,-94.37739563,72932
35.3286438,-94.01302338,72933
35.68680573,-94.28433228,72934
35.49133301,-94.1264801,72935
35.18972015,-94.21851349,72936
35.13472748,-94.3914566,72937
35.00412369,-94.37782288,72938
35.12207031,-94.2592926,72940
35.36791611,-94.15631104,72941
35.18014526,-93.78694916,72943
35.02407837,-94.23459625,72944
35.08741379,-94.34732056,72945
35.66954041,-94.13498688,72946
35.57205582,-94.02838135,72947
35.70267487,-94.39299011,72948
35.58427811,-93.80516815,72949
34.77603912,-93.88800812,72950
35.3273468,-93.87213135,72951
35.56876755,-94.30045319,72952
35.61417389,-94.43778229,72955
